DT;ruo;vol;T;C;MinRate;Percentile25;Percentile75;MaxRate;StatusXML;DateUpdate
10/8/24;18,7900;423,2800;60;21;18,10;18,25;19,00;19,50;0;10/9/24
10/7/24;18,2500;695,0400;68;22;18,10;18,25;18,46;19,50;0;10/8/24
10/4/24;18,2700;589,3900;61;22;18,10;18,25;18,55;19,60;0;10/7/24
10/3/24;18,2800;651,6000;71;23;18,10;18,25;18,50;19,61;0;10/4/24
10/2/24;18,3500;663,8800;66;20;18,10;18,25;18,60;19,10;0;10/3/24
10/1/24;18,3000;445,0800;61;20;18,10;18,25;18,55;20,00;0;10/2/24
9/30/24;18,4100;212,1700;28;18;18,20;18,25;18,60;19,85;0;10/1/24
9/27/24;18,3300;458,1100;54;19;18,20;18,25;18,55;19,25;0;9/30/24
9/26/24;18,3700;509,2200;59;19;18,20;18,25;18,60;19,10;0;9/27/24
9/25/24;18,3500;552,1700;55;18;18,15;18,25;18,54;19,10;0;9/26/24
9/24/24;18,4700;481,5900;62;21;18,20;18,40;18,60;18,90;0;9/25/24
9/23/24;18,4900;413,7800;55;19;18,25;18,40;18,60;19,00;0;9/24/24
9/20/24;18,4800;384,3700;51;20;18,14;18,40;18,64;19,00;0;9/23/24
9/19/24;18,4800;315,6100;38;19;18,25;18,40;18,60;19,00;0;9/20/24
9/18/24;18,5100;257,6600;32;20;18,25;18,50;18,60;19,10;0;9/19/24
9/17/24;18,6500;413,4800;51;22;18,25;18,50;19,00;19,25;0;9/18/24
9/16/24;19,0400;410,9900;48;22;18,30;18,95;19,33;19,70;0;9/17/24
9/13/24;18,4700;421,3900;41;19;17,75;18,40;18,50;18,80;0;9/16/24
9/12/24;18,4100;443,1800;45;21;17,75;18,25;18,50;18,75;0;9/13/24
9/11/24;18,1500;407,0000;38;16;17,25;18,00;18,25;18,50;0;9/12/24
9/10/24;17,5600;223,0000;33;16;17,15;17,30;18,00;18,35;0;9/11/24
9/9/24;17,9100;282,7200;36;18;17,30;17,70;18,21;18,35;0;9/10/24
9/6/24;18,3800;333,2400;44;18;17,75;18,09;18,50;18,75;0;9/9/24
9/5/24;18,4600;281,4000;35;16;17,75;18,35;18,50;18,65;0;9/6/24
9/4/24;18,3900;255,8400;34;19;17,75;18,35;18,40;18,65;0;9/5/24
9/3/24;18,2900;342,7100;41;19;18,00;18,25;18,40;18,65;0;9/4/24
9/2/24;18,6000;386,2500;39;20;18,00;18,60;18,75;19,25;0;9/3/24
8/30/24;18,9800;278,7900;33;18;18,00;18,75;19,00;19,50;0;9/2/24
8/29/24;18,4500;204,9700;29;15;17,60;18,25;18,50;19,25;0;8/30/24
8/28/24;18,0000;430,7400;41;15;17,75;18,00;18,10;18,75;0;8/29/24
8/27/24;18,2500;364,1800;37;17;18,00;18,15;18,25;18,75;0;8/28/24
8/26/24;18,2200;304,4000;39;19;17,85;18,05;18,25;18,50;0;8/27/24
8/23/24;18,1600;372,3400;45;18;17,85;18,00;18,25;18,50;0;8/26/24
8/22/24;17,9500;252,7000;34;17;17,50;17,75;18,00;18,25;0;8/23/24
8/21/24;17,6700;245,7100;35;16;17,50;17,56;17,75;18,00;0;8/22/24
8/20/24;17,6200;267,0600;35;18;17,35;17,50;17,65;18,30;0;8/21/24
8/19/24;17,5900;316,7700;36;20;17,25;17,50;17,68;17,85;0;8/20/24
8/16/24;17,6500;340,3400;41;20;17,20;17,65;17,80;18,05;0;8/19/24
8/15/24;17,6700;353,3200;42;19;17,50;17,65;17,80;18,15;0;8/16/24
8/14/24;17,6500;252,4000;35;16;17,50;17,65;17,80;18,00;0;8/15/24
8/13/24;18,1000;364,4100;45;22;17,80;18,00;18,10;18,30;0;8/14/24
8/12/24;17,9500;411,0300;49;21;17,20;17,50;18,15;19,00;0;8/13/24
8/9/24;17,2500;345,1600;44;19;17,10;17,25;17,30;17,60;0;8/12/24
8/8/24;17,2300;322,9300;42;23;17,10;17,20;17,25;17,50;0;8/9/24
8/7/24;17,2200;313,3700;38;19;17,10;17,20;17,30;17,60;0;8/8/24
8/6/24;17,1400;471,4000;47;23;17,10;17,10;17,25;17,35;0;8/7/24
8/5/24;17,1700;468,4800;47;21;17,05;17,10;17,30;17,50;0;8/6/24
8/2/24;17,2200;282,4800;40;22;17,15;17,20;17,35;17,50;0;8/5/24
8/1/24;17,2100;394,3900;46;20;17,10;17,15;17,35;18,25;0;8/2/24
7/31/24;17,2800;322,4800;34;17;17,20;17,25;17,50;18,25;0;8/1/24
7/30/24;17,2900;124,0000;25;15;16,90;17,25;17,35;17,96;0;7/31/24
7/29/24;17,2700;174,5600;30;16;17,00;17,25;17,35;17,50;0;7/30/24
7/26/24;15,5500;223,3500;38;20;15,15;15,35;15,75;15,75;0;7/29/24
7/25/24;15,3400;266,7200;43;20;15,10;15,25;15,50;15,75;0;7/26/24
7/24/24;15,2900;198,7800;28;20;15,20;15,25;15,55;15,75;0;7/25/24
7/23/24;15,4400;272,6100;40;18;15,10;15,37;15,65;16,00;0;7/24/24
7/22/24;15,5900;332,7300;45;19;15,25;15,50;15,90;16,10;0;7/23/24
7/19/24;15,8800;236,3300;28;16;15,25;15,75;16,03;16,30;0;7/22/24
7/18/24;16,0800;278,0300;36;18;15,75;16,00;16,20;16,35;0;7/19/24
7/17/24;16,2000;252,6900;27;14;15,75;16,00;16,35;16,65;0;7/18/24
7/16/24;16,2900;170,3100;20;13;16,00;16,25;16,40;16,65;0;7/17/24
7/15/24;16,1800;178,5900;21;14;16,00;16,00;16,40;16,65;0;7/16/24
7/12/24;16,4700;269,5000;31;14;16,25;16,36;16,50;16,85;0;7/15/24
7/11/24;16,4600;311,4400;28;15;16,20;16,30;16,50;17,25;0;7/12/24
7/10/24;16,2700;293,3400;33;18;15,90;16,25;16,35;17,25;0;7/11/24
7/9/24;15,9200;200,8600;22;13;15,75;15,85;16,00;16,20;0;7/10/24
7/8/24;15,5900;298,2300;28;16;15,25;15,50;15,76;16,05;0;7/9/24
7/5/24;16,0000;307,1600;32;18;15,81;15,99;16,00;16,05;0;7/8/24
7/4/24;16,0000;365,9900;46;19;15,47;15,90;16,00;16,25;0;7/5/24
7/3/24;16,1400;376,3700;44;18;15,75;16,00;16,20;16,35;0;7/4/24
7/2/24;16,0400;304,8400;29;14;15,90;16,00;16,25;17,00;0;7/3/24
7/1/24;16,0400;346,9700;41;14;15,70;15,80;16,20;16,95;0;7/2/24
6/28/24;15,6600;254,4500;46;17;15,50;15,60;16,00;17,15;0;7/1/24
6/27/24;15,5100;183,1000;27;14;15,10;15,50;15,65;15,90;0;6/28/24
6/26/24;15,6000;347,6000;38;16;15,25;15,50;15,75;16,00;0;6/27/24
6/25/24;15,5100;285,5000;32;16;15,10;15,48;15,56;15,70;0;6/26/24
6/24/24;15,3200;351,4300;39;16;15,10;15,25;15,40;15,50;0;6/25/24
6/21/24;15,2500;291,7400;34;17;15,10;15,20;15,40;15,50;0;6/24/24
6/20/24;15,3300;193,2300;24;12;15,10;15,15;15,50;15,65;0;6/21/24
6/19/24;15,3700;454,9300;46;18;15,15;15,25;15,50;15,85;0;6/20/24
6/18/24;15,5100;362,7000;35;16;15,15;15,40;15,60;15,60;0;6/19/24
6/17/24;15,6000;370,8500;40;17;15,15;15,60;15,60;15,75;0;6/18/24
6/14/24;15,6400;483,6500;54;19;15,25;15,60;15,65;15,75;0;6/17/24
6/13/24;15,7000;310,4200;37;16;15,50;15,60;15,75;16,00;0;6/14/24
6/11/24;15,6000;395,0500;37;18;14,90;15,60;15,60;16,15;0;6/13/24
6/10/24;15,8500;531,1900;56;19;15,50;15,75;15,90;16,00;0;6/11/24
6/7/24;16,0000;522,4200;60;21;15,15;15,85;16,25;16,50;0;6/10/24
6/6/24;16,1200;481,8300;47;19;15,30;16,05;16,24;16,40;0;6/7/24
6/5/24;16,0000;395,3200;45;20;15,25;16,00;16,10;16,40;0;6/6/24
6/4/24;15,8300;441,0000;43;15;15,25;15,75;16,00;16,10;0;6/5/24
6/3/24;15,9700;647,3100;65;21;15,15;15,85;16,00;16,20;0;6/4/24
5/31/24;16,1400;426,7500;52;21;15,15;16,00;16,25;16,50;0;6/3/24
5/30/24;15,9500;576,0300;60;23;15,10;15,90;16,00;16,50;0;5/31/24
5/29/24;15,8600;426,8300;42;21;15,30;15,85;15,90;16,15;0;5/30/24
5/28/24;15,8900;477,7500;57;21;15,25;15,85;15,95;16,25;0;5/29/24
5/27/24;15,8000;539,3200;62;19;15,15;15,75;15,80;15,90;0;5/28/24
5/24/24;15,8400;555,3500;57;22;15,15;15,75;15,85;16,10;0;5/27/24
5/23/24;15,8500;471,6300;52;20;15,15;15,85;15,90;15,90;0;5/24/24
5/22/24;15,8500;547,9200;52;20;15,25;15,85;15,90;16,00;0;5/23/24
5/21/24;15,8500;427,0500;46;23;15,30;15,85;15,90;16,00;0;5/22/24
5/20/24;15,8500;459,5600;55;23;15,25;15,85;15,91;16,10;0;5/21/24
5/17/24;15,8500;439,6900;61;22;15,15;15,85;15,90;16,10;0;5/20/24
5/16/24;15,9000;537,8000;66;24;15,25;15,85;16,00;16,10;0;5/17/24
5/15/24;16,0000;500,2800;62;24;15,15;15,90;16,00;16,25;0;5/16/24
5/14/24;16,1000;349,2000;40;21;15,35;16,00;16,25;16,35;0;5/15/24
5/13/24;16,2100;323,6400;39;20;15,35;15,75;16,25;17,25;0;5/14/24
5/8/24;16,0100;362,2600;48;20;15,20;16,00;16,15;16,50;0;5/13/24
5/7/24;16,1400;514,9800;57;21;15,40;15,75;16,25;16,40;0;5/8/24
5/6/24;16,1800;441,4600;52;20;15,20;15,96;16,25;16,25;0;5/7/24
5/3/24;15,9500;397,7600;44;20;15,20;15,75;16,00;16,35;0;5/6/24
5/2/24;15,7300;180,3500;26;18;15,15;15,57;15,75;16,00;0;5/3/24
4/27/24;15,8600;347,8100;40;18;15,15;15,70;16,00;16,75;0;5/2/24
4/26/24;15,7000;348,9400;41;18;15,10;15,60;15,75;16,00;0;4/27/24
4/25/24;15,5900;433,5000;50;20;15,10;15,55;15,60;15,95;0;4/26/24
4/24/24;15,6000;512,4800;55;18;15,10;15,51;15,60;16,35;0;4/25/24
4/23/24;15,7300;448,9600;51;20;15,10;15,60;15,75;15,80;0;4/24/24
4/22/24;15,6900;498,8700;53;19;15,10;15,50;15,75;15,80;0;4/23/24
4/19/24;15,7300;412,5900;50;17;15,10;15,60;15,75;16,00;0;4/22/24
4/18/24;15,7200;444,0600;53;20;15,10;15,60;15,75;16,35;0;4/19/24
4/17/24;15,7200;420,2000;49;18;15,10;15,60;15,75;15,80;0;4/18/24
4/16/24;15,7400;443,6700;57;20;15,10;15,50;15,75;16,33;0;4/17/24
4/15/24;15,7000;567,4800;70;21;15,10;15,50;15,75;16,35;0;4/16/24
4/12/24;15,7300;668,9400;78;22;15,05;15,50;15,80;16,35;0;4/15/24
4/11/24;15,6400;589,9400;64;23;15,10;15,50;15,75;16,35;0;4/12/24
4/10/24;15,6100;400,8400;47;21;15,10;15,43;15,75;16,35;0;4/11/24
4/9/24;15,9000;;;;;;;;1;4/10/24
4/8/24;15,8600;794,5900;64;22;15,05;15,54;15,85;16,15;0;4/9/24
4/5/24;15,7200;789,8600;68;24;15,10;15,50;15,75;16,25;0;4/8/24
4/4/24;15,6700;909,1800;75;23;15,05;15,21;15,74;16,25;0;4/5/24
4/3/24;15,7000;628,7500;86;25;15,05;15,30;15,85;16,25;0;4/4/24
4/2/24;15,4900;438,6800;60;25;15,05;15,29;15,80;16,25;0;4/3/24
4/1/24;15,6300;438,0900;62;23;15,10;15,50;15,75;16,30;0;4/2/24
3/29/24;15,9900;526,6300;75;18;15,10;15,71;16,25;17,10;0;4/1/24
3/28/24;15,4200;362,0400;48;23;15,07;15,35;15,75;16,10;0;3/29/24
3/27/24;15,2500;359,6900;37;19;15,05;15,25;15,40;15,75;0;3/28/24
3/26/24;15,5000;296,0000;29;16;15,15;15,50;15,50;16,45;0;3/27/24
3/25/24;15,2900;318,3000;39;18;15,10;15,25;15,35;15,50;0;3/26/24
3/22/24;15,3500;299,3000;38;18;15,10;15,25;15,50;15,75;0;3/25/24
3/21/24;15,5400;;;;;;;;1;3/22/24
3/20/24;15,7000;406,5000;48;18;15,10;15,48;15,75;15,90;0;3/21/24
3/19/24;15,6800;500,9600;59;20;15,10;15,36;15,75;16,00;0;3/20/24
3/18/24;15,7200;582,1600;63;23;15,10;15,40;15,75;16,00;0;3/19/24
3/15/24;15,7400;546,8200;63;23;15,15;15,50;15,75;15,90;0;3/18/24
3/14/24;15,7500;478,5800;57;20;15,10;15,70;15,75;16,00;0;3/15/24
3/13/24;15,7500;397,9000;47;20;15,10;15,54;15,75;15,80;0;3/14/24
3/12/24;16,0000;509,8200;55;17;15,45;15,75;16,00;16,25;0;3/13/24
3/11/24;15,8900;469,4800;54;22;15,10;15,75;16,00;16,45;0;3/12/24
3/7/24;15,6700;438,3900;55;23;15,05;15,50;16,00;16,30;0;3/11/24
3/6/24;15,4000;296,3100;41;17;15,25;15,33;15,50;16,00;0;3/7/24
3/5/24;15,3400;503,1400;58;21;15,00;15,15;15,40;15,55;0;3/6/24
3/4/24;15,4600;609,1100;62;19;15,10;15,25;15,50;15,55;0;3/5/24
3/1/24;15,4400;568,1700;54;21;15,10;15,25;15,50;15,75;0;3/4/24
2/29/24;15,7500;417,9700;42;14;15,50;15,75;15,75;16,70;0;3/1/24
2/28/24;15,7000;617,0900;64;23;15,05;15,50;15,75;16,40;0;2/29/24
2/27/24;15,7100;529,6300;45;17;15,05;15,50;15,75;15,75;0;2/28/24
2/26/24;15,7400;514,9600;45;19;15,05;15,60;15,75;15,75;0;2/27/24
2/22/24;15,7500;569,0700;54;18;15,05;15,60;15,75;15,90;0;2/26/24
2/21/24;15,7500;455,5600;41;16;15,05;15,75;15,75;15,75;0;2/22/24
2/20/24;15,7500;382,7800;38;18;14,75;15,65;15,75;15,75;0;2/21/24
2/19/24;15,7400;514,8000;55;22;15,10;15,71;15,75;16,00;0;2/20/24
2/16/24;15,7400;513,9400;53;20;15,10;15,70;15,75;15,90;0;2/19/24
2/15/24;15,7500;415,3700;44;16;15,25;15,75;15,76;16,10;0;2/16/24
2/14/24;15,7900;394,3200;41;18;15,15;15,50;16,00;16,00;0;2/15/24
2/13/24;15,8400;408,2600;48;17;15,50;15,75;16,05;16,25;0;2/14/24
2/12/24;16,0000;473,0000;49;20;15,20;16,00;16,00;16,35;0;2/13/24
2/9/24;15,9400;455,0100;58;22;15,10;15,85;16,00;16,30;0;2/12/24
2/8/24;15,8700;314,9000;31;17;15,15;15,78;16,00;16,10;0;2/9/24
2/7/24;15,9600;378,8200;41;20;15,10;15,75;16,00;16,25;0;2/8/24
2/6/24;16,0000;354,4900;45;22;15,15;16,00;16,00;16,50;0;2/7/24
2/5/24;16,0000;433,9500;49;23;15,15;16,00;16,00;16,50;0;2/6/24
2/2/24;15,9700;398,6700;51;23;15,10;15,75;16,00;16,50;0;2/5/24
2/1/24;15,8200;398,2100;50;21;15,20;15,75;16,00;16,10;0;2/2/24
1/31/24;16,0000;373,9000;42;21;15,15;16,00;16,00;16,50;0;2/1/24
1/30/24;16,0100;482,9300;60;24;15,15;16,00;16,10;16,35;0;1/31/24
1/29/24;16,0000;417,2200;52;20;15,20;15,75;16,14;16,30;0;1/30/24
1/26/24;15,7400;293,5300;34;17;15,15;15,50;15,75;16,00;0;1/29/24
1/25/24;16,0000;349,7000;39;19;15,20;15,90;16,00;16,10;0;1/26/24
1/24/24;15,9800;504,5200;50;20;15,10;15,75;16,00;16,10;0;1/25/24
1/23/24;15,9800;466,9000;51;21;15,10;15,85;16,00;16,10;0;1/24/24
1/22/24;15,8300;584,2600;55;21;15,10;15,75;15,96;16,00;0;1/23/24
1/19/24;15,8000;650,2600;59;19;15,10;15,75;15,85;16,00;0;1/22/24
1/18/24;15,6200;658,7800;60;20;15,10;15,50;15,75;16,00;0;1/19/24
1/17/24;15,5900;564,0200;53;21;15,15;15,50;15,75;16,00;0;1/18/24
1/16/24;15,5600;338,6700;41;17;15,10;15,40;16,00;16,00;0;1/17/24
1/15/24;15,4200;424,7000;34;14;15,25;15,40;15,75;16,00;0;1/16/24
1/12/24;15,1500;301,5500;31;14;15,05;15,11;15,15;15,25;0;1/15/24
1/11/24;15,2000;907,9300;85;18;15,10;15,10;15,25;15,25;0;1/12/24
1/10/24;15,3400;840,7800;71;17;15,10;15,15;15,50;15,60;0;1/11/24
1/9/24;15,5900;560,4000;46;15;15,25;15,50;15,75;15,75;0;1/10/24
12/28/23;15,2700;447,9900;51;16;15,10;15,25;15,50;16,00;0;12/29/23
12/27/23;15,2500;461,0800;53;18;15,05;15,25;15,30;16,00;0;12/28/23
12/26/23;15,2500;745,8300;59;17;15,09;15,20;15,25;15,30;0;12/27/23
12/25/23;15,3000;732,8700;58;15;15,20;15,25;15,40;15,40;0;12/26/23
12/22/23;15,3000;676,0500;57;18;15,10;15,25;15,40;15,65;0;12/25/23
12/21/23;15,3400;716,4500;66;16;15,25;15,25;15,40;15,75;0;12/22/23
12/20/23;15,5300;733,3700;70;16;15,25;15,30;15,60;15,75;0;12/21/23
12/19/23;15,5000;676,8100;61;16;15,15;15,50;15,55;16,00;0;12/20/23
12/18/23;15,7100;543,6600;57;19;15,25;15,50;15,75;15,90;0;12/19/23
12/15/23;15,7300;506,6000;55;19;14,40;15,50;15,75;16,00;0;12/18/23
12/14/23;15,3900;503,3400;48;19;14,35;15,25;15,50;16,00;0;12/15/23
12/13/23;15,1600;600,1300;56;19;14,20;15,04;15,25;15,60;0;12/14/23
12/12/23;15,0000;633,0100;58;19;14,25;15,00;15,00;15,25;0;12/13/23
12/11/23;14,9800;795,6700;74;18;14,25;14,89;15,00;15,50;0;12/12/23
12/8/23;14,4900;621,7200;59;17;14,25;14,50;14,54;15,00;0;12/11/23
12/7/23;14,5200;629,4000;77;19;14,15;14,50;14,60;15,00;0;12/8/23
12/6/23;14,5500;572,3400;60;19;14,15;14,50;14,60;15,00;0;12/7/23
12/5/23;14,7000;847,9600;98;20;14,15;14,50;14,75;15,00;0;12/6/23
12/4/23;14,7800;784,0800;91;20;14,15;14,75;14,90;15,50;0;12/5/23
12/1/23;14,9000;1 005,5600;99;22;14,15;14,76;15,00;15,35;0;12/4/23
11/30/23;14,9100;622,6300;63;18;14,75;14,80;15,00;15,65;0;12/1/23
11/29/23;15,0600;896,9700;95;22;14,15;14,93;15,15;15,65;0;11/30/23
11/28/23;15,2000;538,0300;63;21;14,20;15,00;15,25;15,60;0;11/29/23
11/27/23;15,1700;695,7500;65;22;14,25;15,00;15,25;15,35;0;11/28/23
11/24/23;15,1900;691,7900;72;22;14,20;14,89;15,25;15,35;0;11/27/23
11/23/23;15,0200;504,3300;54;20;14,30;14,85;15,10;15,25;0;11/24/23
11/22/23;15,1700;593,1200;74;22;14,20;14,90;15,25;15,35;0;11/23/23
11/21/23;15,0800;407,3800;46;19;14,20;14,90;15,25;15,25;0;11/22/23
11/20/23;15,0200;311,1900;34;20;14,20;14,90;15,10;15,20;0;11/21/23
11/17/23;15,0300;457,3300;47;18;14,30;14,86;15,10;15,10;0;11/20/23
11/16/23;15,0100;409,1500;48;17;14,25;14,85;15,10;15,10;0;11/17/23
11/15/23;14,7300;413,7000;51;18;14,25;14,55;14,75;14,85;0;11/16/23
11/14/23;14,9200;477,4100;50;19;14,10;14,50;15,00;15,10;0;11/15/23
11/13/23;14,8000;272,8800;35;16;14,25;14,75;15,00;15,10;0;11/14/23
11/10/23;14,6300;361,1000;46;16;14,25;14,50;15,00;15,10;0;11/13/23
11/9/23;14,4100;293,1500;31;17;14,10;14,35;14,50;15,00;0;11/10/23
11/8/23;14,2500;379,4000;54;20;14,05;14,10;14,35;14,60;0;11/9/23
11/7/23;14,1800;403,7200;57;15;14,05;14,05;14,25;14,50;0;11/8/23
11/3/23;14,2300;409,6200;64;18;14,05;14,20;14,25;14,50;0;11/7/23
11/2/23;14,3100;393,2000;64;14;14,05;14,25;14,35;14,70;0;11/3/23
11/1/23;14,4300;308,9400;53;15;14,07;14,25;14,50;14,55;0;11/2/23
10/31/23;14,5000;565,9200;71;19;14,19;14,35;14,60;14,85;0;11/1/23
10/30/23;14,7500;681,1200;89;20;14,15;14,50;14,75;15,50;0;10/31/23
10/27/23;12,6700;597,2700;82;19;12,25;12,50;13,10;13,60;0;10/30/23
10/26/23;12,6800;503,6800;69;16;12,10;12,50;12,75;12,90;0;10/27/23
10/25/23;12,8700;618,8400;81;20;12,25;12,75;13,00;13,15;0;10/26/23
10/24/23;13,1100;522,6300;73;19;12,25;12,90;13,20;13,25;0;10/25/23
10/23/23;13,1100;597,7700;89;19;12,25;12,90;13,20;13,25;0;10/24/23
10/20/23;13,1400;518,7600;78;21;12,25;13,00;13,20;13,25;0;10/23/23
10/19/23;13,1700;522,2100;75;19;12,25;13,10;13,20;13,35;0;10/20/23
10/18/23;13,2000;469,6600;64;20;12,25;13,00;13,20;13,40;0;10/19/23
10/17/23;13,1700;260,7800;36;20;12,25;12,99;13,20;13,40;0;10/18/23
10/16/23;13,1900;225,3400;32;18;12,25;12,99;13,20;13,45;0;10/17/23
10/13/23;13,1500;170,3800;27;18;12,25;13,00;13,20;13,40;0;10/16/23
10/12/23;13,0000;246,8500;36;17;12,70;13,00;13,20;13,40;0;10/13/23
10/11/23;12,6900;112,7400;20;14;12,40;12,50;12,86;13,00;0;10/12/23
10/10/23;13,0600;334,6000;46;18;12,50;12,85;13,10;13,15;0;10/11/23
10/9/23;12,9900;232,4200;29;16;12,45;12,70;13,00;13,10;0;10/10/23
10/6/23;12,4300;420,1000;70;21;12,25;12,30;12,50;12,70;0;10/9/23
10/5/23;12,4800;401,5500;61;19;12,25;12,40;12,50;12,65;0;10/6/23
10/4/23;12,4300;454,6000;57;16;12,25;12,30;12,50;12,60;0;10/5/23
10/3/23;12,4400;446,7100;61;18;12,25;12,30;12,50;12,65;0;10/4/23
10/2/23;12,4900;326,1600;43;17;12,20;12,40;12,50;12,65;0;10/3/23
9/29/23;12,4300;321,4100;56;17;12,25;12,35;12,50;13,00;0;10/2/23
9/28/23;12,3800;171,8500;29;14;12,25;12,25;12,50;12,75;0;9/29/23
9/27/23;12,4700;281,3900;42;17;12,20;12,25;12,50;12,65;0;9/28/23
9/26/23;12,3900;482,2400;62;15;12,20;12,25;12,50;12,75;0;9/27/23
9/25/23;12,3900;508,8300;67;17;12,20;12,25;12,50;12,60;0;9/26/23
9/22/23;12,4500;466,7200;58;18;12,05;12,20;12,50;12,50;0;9/25/23
9/21/23;12,4500;400,6600;49;20;12,10;12,30;12,50;12,50;0;9/22/23
9/20/23;12,4400;372,7600;53;21;12,05;12,35;12,50;12,75;0;9/21/23
9/19/23;12,5500;510,7100;69;17;12,10;12,40;12,65;12,75;0;9/20/23
9/18/23;12,7000;504,9900;71;19;12,20;12,50;12,75;12,85;0;9/19/23
9/15/23;12,4100;329,3800;40;22;11,35;12,16;12,50;12,50;0;9/18/23
9/14/23;12,2000;430,6700;51;22;11,20;12,00;12,25;12,40;0;9/15/23
9/13/23;11,9900;388,2700;50;19;11,10;11,75;12,08;12,25;0;9/14/23
9/12/23;12,0100;391,3900;56;23;11,25;11,80;12,00;12,20;0;9/13/23
9/11/23;11,9500;483,7900;66;21;11,00;11,70;12,00;12,00;0;9/12/23
9/8/23;11,9200;419,4000;67;24;11,10;11,75;12,00;12,50;0;9/11/23
9/7/23;11,9600;422,4600;64;20;11,50;11,60;12,00;12,00;0;9/8/23
9/6/23;11,9100;378,8400;56;22;11,15;11,70;12,00;12,05;0;9/7/23
9/5/23;11,9600;370,4100;61;22;11,20;11,70;12,00;12,00;0;9/6/23
9/4/23;11,9400;434,8100;57;21;11,20;11,70;12,00;12,30;0;9/5/23
9/1/23;11,9000;392,4100;55;21;11,20;11,71;12,00;12,00;0;9/4/23
8/31/23;11,8400;415,2200;49;17;11,40;11,65;12,00;12,30;0;9/1/23
8/30/23;11,9200;417,0900;61;23;11,20;11,70;12,00;12,00;0;8/31/23
8/29/23;11,9200;452,6300;65;22;11,20;11,70;12,00;12,00;0;8/30/23
8/28/23;11,9100;484,7900;67;22;11,15;11,70;12,00;12,50;0;8/29/23
8/25/23;11,9000;453,7200;58;24;11,15;11,75;12,00;12,00;0;8/28/23
8/24/23;11,9100;420,1200;55;24;11,05;11,71;12,00;12,00;0;8/25/23
8/23/23;11,8600;477,6400;62;23;11,05;11,70;12,00;12,00;0;8/24/23
8/22/23;11,8900;605,3700;73;23;11,15;11,65;12,00;12,00;0;8/23/23
8/21/23;11,8600;585,3700;71;21;11,15;11,60;12,00;12,00;0;8/22/23
8/18/23;11,8100;396,7000;52;21;11,15;11,68;12,00;12,00;0;8/21/23
8/17/23;11,8800;373,6100;48;20;11,15;11,64;12,00;12,00;0;8/18/23
8/16/23;11,7700;340,5900;44;21;11,15;11,60;11,85;12,00;0;8/17/23
8/15/23;11,6900;383,9100;45;20;11,20;11,50;11,75;12,00;0;8/16/23
8/14/23;8,5100;436,7500;53;21;7,75;8,30;8,65;8,65;0;8/15/23
8/11/23;8,3300;422,1400;55;21;7,65;8,25;8,44;8,50;0;8/14/23
8/10/23;8,3500;398,0500;49;16;7,65;8,20;8,40;8,50;0;8/11/23
8/9/23;8,3500;441,6000;57;18;7,70;8,25;8,40;8,40;0;8/10/23
8/8/23;8,4800;453,1800;58;17;8,05;8,40;8,60;8,60;0;8/9/23
8/7/23;8,2100;478,6100;69;20;7,60;8,05;8,25;8,25;0;8/8/23
8/4/23;8,1700;632,2400;78;19;7,60;8,00;8,25;8,30;0;8/7/23
8/3/23;8,2900;467,3300;71;18;7,65;8,10;8,30;8,40;0;8/4/23
8/2/23;8,4900;501,5300;66;19;7,65;8,20;8,50;8,55;0;8/3/23
8/1/23;8,4700;501,1400;68;19;7,65;8,29;8,50;8,50;0;8/2/23
7/31/23;8,4200;340,2400;44;14;8,00;8,25;8,50;8,50;0;8/1/23
7/28/23;8,3800;407,8400;58;19;7,65;8,22;8,40;8,50;0;7/31/23
7/27/23;8,4000;471,3700;63;22;7,65;8,20;8,40;8,50;0;7/28/23
7/26/23;8,2500;486,9500;54;20;7,65;8,15;8,40;8,50;0;7/27/23
7/25/23;8,1600;310,0500;45;20;7,65;8,15;8,15;8,25;0;7/26/23
7/24/23;8,2500;399,7800;53;20;7,65;8,15;8,25;8,30;0;7/25/23
7/21/23;8,0400;310,1100;37;16;6,90;8,00;8,15;8,25;0;7/24/23
7/20/23;7,9900;308,4900;43;16;6,85;7,85;8,00;8,10;0;7/21/23
7/19/23;7,9600;282,6900;37;16;6,85;7,80;8,00;8,00;0;7/20/23
7/18/23;7,7800;314,6600;36;17;6,90;7,65;7,85;7,90;0;7/19/23
7/17/23;8,0900;324,1700;34;14;6,85;7,90;8,15;8,15;0;7/18/23
7/14/23;7,8000;382,6500;46;18;6,80;7,65;7,90;8,10;0;7/17/23
7/13/23;7,6600;389,5300;44;18;6,80;7,40;7,78;7,90;0;7/14/23
7/12/23;7,5600;381,4700;47;20;6,80;7,35;7,74;7,75;0;7/13/23
7/11/23;7,5800;460,3600;55;19;7,20;7,50;7,65;8,00;0;7/12/23
7/10/23;7,4000;473,8000;58;20;6,70;7,25;7,60;8,00;0;7/11/23
7/7/23;7,3500;423,1600;60;20;6,80;7,25;7,40;7,40;0;7/10/23
7/6/23;7,3700;364,5600;53;19;6,80;7,22;7,40;7,50;0;7/7/23
7/5/23;7,3100;364,3100;49;20;6,75;7,20;7,40;7,40;0;7/6/23
7/4/23;7,3500;414,4500;45;18;6,80;7,25;7,40;7,40;0;7/5/23
7/3/23;7,3400;496,5700;56;18;6,80;7,25;7,40;7,55;0;7/4/23
